frame,landmark,x,y,z,visibility
144,9,-0.016267164,0.61485267,-0.12752223,1.0
144,10,-0.0049989447,0.6532282,-0.1375596,1.0
144,11,0.15847644,0.43249863,-0.12347378,1.0
144,12,0.24141587,0.27959085,-0.041521754,1.0
144,13,0.2826308,0.08798883,-0.013757274,1.0
144,14,-0.10339789,0.51318824,-0.117033586,1.0
144,15,-0.17803334,0.31400692,-0.0046209972,1.0
144,16,-0.2530585,0.26539993,0.0012291027,1.0
145,0,0.007295081,-0.09993614,-0.004308293,1.0
145,1,-0.084626615,-0.074512795,0.022347545,1.0
145,2,-0.13387862,-0.46783316,-0.005885912,1.0
145,3,-0.1553688,-0.92652166,-0.12569204,1.0
145,4,0.09890035,-0.08455658,0.026692502,1.0
145,5,0.17836249,-0.56281877,-0.053592436,1.0
145,6,0.137322,-0.9507649,-0.14194822,1.0
145,7,0.008987474,0.23574811,-0.04874938,1.0
145,8,0.011047732,0.5718111,-0.108494,1.0
145,9,-0.010127498,0.6153128,-0.12728366,1.0
145,10,0.0013010595,0.65359557,-0.13726175,1.0
145,11,0.1619134,0.4337346,-0.12220545,1.0
145,12,0.24326156,0.27752715,-0.041304186,1.0
145,13,0.27534097,0.08101728,-0.013158435,1.0
145,14,-0.100603275,0.51451933,-0.116254896,1.0
145,15,-0.17691696,0.31633672,-0.004142432,1.0
145,16,-0.25332874,0.27126032,0.0015364368,1.0
146,0,0.0073183677,-0.099836655,-0.0043601515,1.0
146,1,-0.084130116,-0.07427075,0.022659076,1.0
146,2,-0.13265377,-0.46917295,-0.004267188,1.0
146,3,-0.15565194,-0.92967916,-0.1264493,1.0
146,4,0.09875627,-0.08438193,0.02664354,1.0
146,5,0.17748576,-0.5632645,-0.052764352,1.0
146,6,0.13844672,-0.95415866,-0.14281899,1.0
146,7,0.011662194,0.23606342,-0.048287228,1.0
146,8,0.015163241,0.572417,-0.10803534,1.0
146,9,-0.005095504,0.6157,-0.12688914,1.0
146,10,0.0064154677,0.6539459,-0.13678823,1.0
146,11,0.16561842,0.43502545,-0.12086991,1.0
146,12,0.24603727,0.27588612,-0.04123853,1.0
146,13,0.26923585,0.07697604,-0.013024946,1.0
146,14,-0.09862703,0.5157416,-0.115340926,1.0
146,15,-0.17587952,0.31812257,-0.003580092,1.0
146,16,-0.25404677,0.2738207,0.0022663157,1.0
147,0,0.0073133255,-0.099763505,-0.0044155833,1.0
147,1,-0.08358025,-0.074050084,0.02293431,1.0
147,2,-0.13091865,-0.47074652,-0.00197287,1.0
147,3,-0.15616733,-0.93449223,-0.12768726,1.0
147,4,0.09853876,-0.08416283,0.026604068,1.0
147,5,0.17677051,-0.5632419,-0.0518914,1.0
147,6,0.1398305,-0.9588046,-0.14402217,1.0
147,7,0.0140256565,0.23615776,-0.047827516,1.0
147,8,0.018760752,0.572937,-0.10752462,1.0
147,9,-0.0007102173,0.61600596,-0.12639292,1.0
147,10,0.010944435,0.6540787,-0.13620855,1.0
147,11,0.16872904,0.43609923,-0.119543806,1.0
147,12,0.24837573,0.27440155,-0.04104133,1.0
147,13,0.26329616,0.07541745,-0.012623131,1.0
147,14,-0.096481815,0.5167755,-0.114450574,1.0
147,15,-0.17504622,0.31902152,-0.0030203229,1.0
147,16,-0.2565155,0.27292007,0.003463341,1.0
148,0,0.0073258635,-0.09965546,-0.004455917,1.0
148,1,-0.08312048,-0.07387993,0.023095315,1.0
148,2,-0.12965225,-0.47201243,-0.00050536264,1.0
148,3,-0.15611595,-0.93742967,-0.12853125,1.0
148,4,0.09832101,-0.08403018,0.02656687,1.0
148,5,0.17640623,-0.5628352,-0.051274624,1.0
148,6,0.14092758,-0.9619322,-0.14485416,1.0
148,7,0.015873183,0.23601733,-0.04746653,1.0
148,8,0.021167617,0.5730437,-0.10709329,1.0
148,9,0.0020452812,0.61600596,-0.12598023,1.0
148,10,0.013852691,0.65390694,-0.13573167,1.0
148,11,0.17073679,0.43660828,-0.118406475,1.0
148,12,0.24969895,0.27294225,-0.040758304,1.0
148,13,0.25782144,0.076346,-0.011882308,1.0
148,14,-0.09449147,0.5172565,-0.11369883,1.0
148,15,-0.1743254,0.31906694,-0.0024179625,1.0
148,16,-0.25801167,0.2706407,0.004777928,1.0
149,0,0.007321986,-0.09957127,-0.0044998713,1.0
149,1,-0.08273488,-0.0737809,0.023162583,1.0
149,2,-0.12825163,-0.4733423,0.0014532292,1.0
149,3,-0.15650481,-0.9419641,-0.12977573,1.0
149,4,0.098096035,-0.08381263,0.026517354,1.0
149,5,0.17623396,-0.562003,-0.050619937,1.0
149,6,0.14201102,-0.9665448,-0.1459363,1.0
149,7,0.017675512,0.23573394,-0.04717744,1.0
149,8,0.023886863,0.5731781,-0.106671885,1.0
149,9,0.005436074,0.6159524,-0.12552373,1.0
149,10,0.017328314,0.6536511,-0.13518146,1.0
149,11,0.17254972,0.43698573,-0.11740336,1.0
149,12,0.25087243,0.2717799,-0.040493038,1.0
149,13,0.25268048,0.07942818,-0.011171317,1.0
149,14,-0.09263864,0.51772785,-0.11303651,1.0
149,15,-0.17404166,0.3189487,-0.001930008,1.0
149,16,-0.26247305,0.2632096,0.006245189,1.0
150,0,0.0073518152,-0.09937613,-0.0045437976,1.0
150,1,-0.08231397,-0.07351379,0.023298796,1.0
150,2,-0.12693909,-0.4743893,0.0031417608,1.0
150,3,-0.15705705,-0.9460111,-0.13116324,1.0
150,4,0.097902745,-0.08344987,0.02655545,1.0
150,5,0.1765885,-0.5607509,-0.05014488,1.0
150,6,0.14297809,-0.9698081,-0.14657831,1.0
150,7,0.018924255,0.23563507,-0.046778575,1.0
150,8,0.02561199,0.57312286,-0.10622939,1.0
150,9,0.007551983,0.61573887,-0.12506875,1.0
150,10,0.019459736,0.65321743,-0.13465966,1.0
150,11,0.17347884,0.43688285,-0.116577104,1.0
150,12,0.25112665,0.27096555,-0.04009407,1.0
150,13,0.24836063,0.08473158,-0.010326976,1.0
150,14,-0.09162328,0.51792896,-0.11247554,1.0
150,15,-0.17481717,0.31829265,-0.0014272195,1.0
150,16,-0.26636264,0.25650263,0.008327598,1.0
151,0,0.007412133,-0.099407524,-0.0045461343,1.0
151,1,-0.0819539,-0.07359448,0.023359276,1.0
151,2,-0.12573972,-0.47593105,0.0042497534,1.0
151,3,-0.15738846,-0.94887507,-0.13186044,1.0
151,4,0.09782031,-0.08332381,0.02658396,1.0
151,5,0.17760304,-0.559653,-0.049945284,1.0
151,6,0.14386275,-0.97096586,-0.14666477,1.0
151,7,0.019769287,0.23527704,-0.046524897,1.0
151,8,0.026634343,0.5726713,-0.10597883,1.0
151,9,0.008865388,0.615268,-0.12480888,1.0
151,10,0.020713337,0.6525711,-0.1343447,1.0
151,11,0.17373437,0.43618375,-0.11610329,1.0
151,12,0.2505528,0.27049372,-0.040026113,1.0
151,13,0.24354513,0.09260215,-0.010243387,1.0
151,14,-0.091147766,0.5176517,-0.11222804,1.0
151,15,-0.17581394,0.31713074,-0.0010943967,1.0
151,16,-0.2699417,0.2485256,0.0100738,1.0
152,0,0.007469706,-0.09939435,-0.004539675,1.0
152,1,-0.081691965,-0.073553786,0.023373786,1.0
152,2,-0.12440956,-0.4768328,0.0052130623,1.0
152,3,-0.15794867,-0.9519509,-0.13279301,1.0
152,4,0.097654104,-0.083047815,0.026620075,1.0
152,5,0.17924604,-0.55788165,-0.049839575,1.0
152,6,0.1449315,-0.97295046,-0.14712639,1.0
152,7,0.020536212,0.23480476,-0.046258993,1.0
152,8,0.027895443,0.57176745,-0.105711386,1.0
152,9,0.010989528,0.61429393,-0.12447089,1.0
152,10,0.022590414,0.65131927,-0.13394207,1.0
152,11,0.17359677,0.4350914,-0.11569813,1.0
152,12,0.24782827,0.27021194,-0.040134512,1.0
152,13,0.2379921,0.10275918,-0.011960944,1.0
152,14,-0.091161974,0.5168712,-0.1121199,1.0
152,15,-0.17663169,0.3153228,-0.00046349503,1.0
152,16,-0.27395862,0.23603147,0.011656995,1.0
153,0,0.0075365957,-0.09936792,-0.004553078,1.0
153,1,-0.08158623,-0.073635235,0.023382116,1.0
153,2,-0.123293445,-0.47795266,0.005620747,1.0
153,3,-0.15845105,-0.9529736,-0.13280284,1.0
153,4,0.09752905,-0.082896955,0.026634831,1.0
153,5,0.18135716,-0.5564402,-0.049890585,1.0
153,6,0.14643943,-0.97340894,-0.14729212,1.0
153,7,0.021298988,0.23432319,-0.04617138,1.0
153,8,0.028997213,0.57093835,-0.10564923,1.0
153,9,0.012882083,0.6131605,-0.12437537,1.0
153,10,0.023979794,0.6500442,-0.13380264,1.0
153,11,0.17319204,0.43415654,-0.11583227,1.0
153,12,0.24638285,0.2704364,-0.040380266,1.0
153,13,0.23758627,0.11190386,-0.011914678,1.0
153,14,-0.09201844,0.5154519,-0.11235098,1.0
153,15,-0.17669173,0.31294814,0.00031992455,1.0
153,16,-0.27483642,0.2246291,0.012897039,1.0
154,0,0.007613004,-0.09931902,-0.0045725284,1.0
154,1,-0.08161174,-0.07365759,0.023359422,1.0
154,2,-0.12229872,-0.47873497,0.0059959525,1.0
154,3,-0.15913488,-0.9537643,-0.13249144,1.0
154,4,0.097359255,-0.08265513,0.026657619,1.0
154,5,0.18391322,-0.55452025,-0.04997738,1.0
154,6,0.1481154,-0.97374654,-0.14743853,1.0
154,7,0.021875076,0.23379345,-0.04615041,1.0
154,8,0.029852442,0.5701922,-0.10561455,1.0
154,9,0.01443315,0.6122458,-0.12432304,1.0
154,10,0.025233299,0.6489663,-0.13371468,1.0
154,11,0.1727997,0.43308777,-0.11615196,1.0
154,12,0.2458603,0.2711401,-0.04072325,1.0
154,13,0.23694353,0.12306185,-0.013472345,1.0
154,14,-0.09304598,0.5138173,-0.11269271,1.0
154,15,-0.17631823,0.31039885,0.0011692074,1.0
154,16,-0.27522138,0.21250415,0.014005322,1.0
155,0,0.00769268,-0.09934489,-0.0045874706,1.0
155,1,-0.08175449,-0.073746465,0.023346601,1.0
155,2,-0.12147302,-0.47964525,0.0063112276,1.0
155,3,-0.16050984,-0.9546906,-0.13190909,1.0
155,4,0.09722489,-0.08237857,0.02669987,1.0
155,5,0.18697251,-0.55252445,-0.05019863,1.0
155,6,0.15049443,-0.97357595,-0.1475006,1.0
155,7,0.022522077,0.23337199,-0.046049446,1.0
155,8,0.030897882,0.56895894,-0.10562235,1.0
155,9,0.016478665,0.61086106,-0.12427585,1.0
155,10,0.026702017,0.6473602,-0.13366559,1.0
155,11,0.1722795,0.43195683,-0.11661572,1.0
155,12,0.24507019,0.2725516,-0.041106775,1.0
155,13,0.2373929,0.13601217,-0.016811652,1.0
155,14,-0.09463507,0.5118476,-0.1131889,1.0
155,15,-0.17618644,0.3070311,0.0021814625,1.0
155,16,-0.27491772,0.196452,0.014187975,1.0
156,0,0.0077923443,-0.09929534,-0.004630146,1.0
156,1,-0.08192172,-0.073884875,0.023349822,1.0
156,2,-0.120638736,-0.48032314,0.0060608834,1.0
156,3,-0.16163772,-0.9538002,-0.13112766,1.0
156,4,0.09718682,-0.08209982,0.026662562,1.0
156,5,0.19000225,-0.55034137,-0.050745625,1.0
156,6,0.1542282,-0.97092193,-0.14765556,1.0
156,7,0.022686077,0.23290545,-0.046215076,1.0
156,8,0.03167029,0.56826824,-0.10579042,1.0
156,9,0.018608995,0.61016035,-0.124444604,1.0
156,10,0.028004419,0.64637107,-0.13385288,1.0
156,11,0.17007428,0.43060657,-0.11764464,1.0
156,12,0.24529737,0.27587992,-0.04208854,1.0
156,13,0.24154332,0.14983034,-0.01806718,1.0
156,14,-0.097302996,0.5090096,-0.113998525,1.0
156,15,-0.17540649,0.3022679,0.0037623732,1.0
156,16,-0.2707619,0.17832893,0.013643469,1.0
157,0,0.007918702,-0.0993925,-0.0046464866,1.0
157,1,-0.08220333,-0.07422357,0.023410324,1.0
157,2,-0.12008702,-0.48100662,0.0054820757,1.0
157,3,-0.16211301,-0.9523759,-0.1301991,1.0
157,4,0.09721945,-0.08197838,0.026660364,1.0
157,5,0.19383594,-0.54779387,-0.051567223,1.0
157,6,0.1588043,-0.96689427,-0.1474464,1.0
157,7,0.022563446,0.2325529,-0.04651002,1.0
157,8,0.03172754,0.56834364,-0.10603763,1.0
157,9,0.01936518,0.610499,-0.12475629,1.0
157,10,0.028400935,0.64650834,-0.13419086,1.0
157,11,0.16814515,0.42977357,-0.11885115,1.0
157,12,0.2463192,0.2801804,-0.042969763,1.0
157,13,0.24604103,0.16592988,-0.020519936,1.0
157,14,-0.09959325,0.5058876,-0.11485116,1.0
157,15,-0.17404152,0.29790854,0.0049553653,1.0
157,16,-0.26781064,0.16376199,0.013601979,1.0
158,0,0.008058663,-0.099474385,-0.004652664,1.0
158,1,-0.08255705,-0.07455288,0.0234161,1.0
158,2,-0.11976363,-0.48135954,0.004680291,1.0
158,3,-0.16220695,-0.9499514,-0.12870777,1.0
158,4,0.097308725,-0.081900954,0.026595961,1.0
158,5,0.19811863,-0.5448239,-0.05267866,1.0
158,6,0.16326919,-0.9622793,-0.14681762,1.0
158,7,0.022195581,0.2322329,-0.047036335,1.0
158,8,0.031314727,0.5682379,-0.1065254,1.0
158,9,0.019240001,0.6106986,-0.1253239,1.0
158,10,0.028006647,0.64652365,-0.13479856,1.0
158,11,0.16626331,0.4291184,-0.120327614,1.0
158,12,0.24736048,0.28579843,-0.043843664,1.0
158,13,0.25329983,0.18553191,-0.023087233,1.0
158,14,-0.10143531,0.50302154,-0.11583634,1.0
158,15,-0.17224355,0.29300898,0.006137643,1.0
158,16,-0.26215634,0.14882463,0.013497122,1.0
159,0,0.008230099,-0.09954807,-0.004630132,1.0
159,1,-0.0828422,-0.0748174,0.023441005,1.0
159,2,-0.11953836,-0.48150003,0.003606571,1.0
159,3,-0.16193682,-0.94598013,-0.12709251,1.0
159,4,0.09744896,-0.08182895,0.026599435,1.0
159,5,0.20266919,-0.5415635,-0.054053493,1.0
159,6,0.1665404,-0.9564436,-0.1458249,1.0
159,7,0.021327402,0.2320882,-0.047491886,1.0
159,8,0.03014651,0.56800985,-0.107069805,1.0
159,9,0.018297566,0.6108136,-0.1259653,1.0
159,10,0.026745498,0.64640844,-0.13550037,1.0
159,11,0.16334702,0.4284225,-0.12176859,1.0
159,12,0.24825951,0.2911854,-0.044217817,1.0
159,13,0.2619675,0.20688054,-0.025959916,1.0
159,14,-0.103871286,0.5002791,-0.11681186,1.0
159,15,-0.16997121,0.28816444,0.0074307863,1.0
159,16,-0.25498652,0.1357885,0.014149364,1.0
160,0,0.008413265,-0.09972366,-0.0045819017,1.0
160,1,-0.08319222,-0.07518031,0.023451224,1.0
160,2,-0.11956853,-0.48187447,0.0032302951,1.0
160,3,-0.1622746,-0.94277614,-0.12518047,1.0
160,4,0.097567074,-0.0817979,0.026662204,1.0
160,5,0.20696726,-0.53883165,-0.05463114,1.0
160,6,0.1688698,-0.9515627,-0.14413768,1.0
160,7,0.020202566,0.23197438,-0.047916707,1.0
160,8,0.028912406,0.56734246,-0.107610166,1.0
160,9,0.0173102,0.6103809,-0.1265613,1.0
160,10,0.025559958,0.645787,-0.13615446,1.0
160,11,0.16101973,0.4278196,-0.123015076,1.0
160,12,0.2489174,0.29629838,-0.04424586,1.0
160,13,0.27143252,0.23035075,-0.0295115,1.0
160,14,-0.10595179,0.49888933,-0.11760016,1.0
160,15,-0.16861235,0.28390867,0.007849641,1.0
160,16,-0.2504389,0.1247468,0.014238868,1.0
161,0,0.008601326,-0.09995811,-0.0045462935,1.0
161,1,-0.083394706,-0.07578116,0.023402687,1.0
161,2,-0.11972366,-0.4820183,0.0025584297,1.0
161,3,-0.16300666,-0.9382278,-0.123210296,1.0
161,4,0.09782959,-0.0820639,0.026692033,1.0
161,5,0.2116315,-0.5358997,-0.05541486,1.0
161,6,0.17082906,-0.94587284,-0.14234048,1.0
161,7,0.018738281,0.231627,-0.048473537,1.0
161,8,0.026861224,0.5667238,-0.10824251,1.0
161,9,0.01539106,0.6101779,-0.12723404,1.0
161,10,0.02321079,0.645434,-0.13687876,1.0
161,11,0.15753844,0.42707175,-0.12423229,1.0
161,12,0.2492415,0.30146232,-0.044209473,1.0
161,13,0.28185642,0.2543017,-0.033542126,1.0
161,14,-0.10858555,0.49723715,-0.11834356,1.0
161,15,-0.16727331,0.2790042,0.008444931,1.0
161,16,-0.24492964,0.11381206,0.014892281,1.0
162,0,0.0087792585,-0.10012473,-0.0045204638,1.0
162,1,-0.083410546,-0.07620428,0.023339935,1.0
162,2,-0.11974403,-0.48264045,0.0028292844,1.0
162,3,-0.16393605,-0.93613607,-0.12150428,1.0
162,4,0.09811915,-0.08231011,0.026884973,1.0
162,5,0.21643426,-0.5339309,-0.0550555,1.0
162,6,0.17342496,-0.94281924,-0.14051932,1.0
162,7,0.016445968,0.23155369,-0.048964106,1.0
162,8,0.022937298,0.5670361,-0.10863185,1.0
162,9,0.011538348,0.6106335,-0.12774175,1.0
162,10,0.018689523,0.6460477,-0.1374442,1.0
162,11,0.15302269,0.4271049,-0.12498141,1.0
162,12,0.24947564,0.30694222,-0.044140182,1.0
162,13,0.2927412,0.27674744,-0.03684058,1.0
162,14,-0.11303559,0.49702644,-0.118579194,1.0
162,15,-0.16611157,0.27419424,0.007920675,1.0
162,16,-0.24017578,0.10336803,0.014832821,1.0
163,0,0.008960966,-0.10026037,-0.00449847,1.0
163,1,-0.08332459,-0.076515526,0.023240816,1.0
163,2,-0.11978417,-0.48325855,0.0034468034,1.0
163,3,-0.16560304,-0.93552125,-0.12062921,1.0
163,4,0.098189816,-0.08245884,0.027101476,1.0
163,5,0.22041367,-0.5324557,-0.054314815,1.0
163,6,0.17651969,-0.9412477,-0.13941333,1.0
163,7,0.014459659,0.23146148,-0.049148615,1.0
163,8,0.02003089,0.5670701,-0.10878856,1.0
163,9,0.008525923,0.6103182,-0.1279398,1.0
163,10,0.015336878,0.6459646,-0.13772315,1.0
163,11,0.14902209,0.42795724,-0.12535125,1.0
163,12,0.2493573,0.3119248,-0.043922573,1.0
163,13,0.30131298,0.2927516,-0.03928603,1.0
163,14,-0.11691641,0.4974562,-0.11830354,1.0
163,15,-0.16595048,0.27032787,0.006769894,1.0
163,16,-0.23699513,0.09501492,0.014573785,1.0
164,0,0.0091075,-0.10037622,-0.004493606,1.0
164,1,-0.083260424,-0.07681218,0.02308784,1.0
164,2,-0.12005514,-0.48380688,0.003967589,1.0
164,3,-0.1677079,-0.9355207,-0.12007673,1.0
164,4,0.09813674,-0.082581155,0.027304545,1.0
164,5,0.22351485,-0.5315094,-0.053359494,1.0
164,6,0.17938817,-0.9406804,-0.13863102,1.0
164,7,0.0127310995,0.23132369,-0.049171187,1.0
164,8,0.017553845,0.5666114,-0.10883983,1.0
164,9,0.0058295727,0.60942155,-0.12794676,1.0
164,10,0.012354149,0.64539325,-0.13779114,1.0
164,11,0.1455608,0.42888632,-0.12540063,1.0
164,12,0.24900368,0.31572175,-0.04337122,1.0
164,13,0.3073709,0.30410683,-0.041117646,1.0
164,14,-0.11977539,0.49789655,-0.117733866,1.0
164,15,-0.16642597,0.2673935,0.0055017397,1.0
164,16,-0.23529878,0.08915041,0.013868799,1.0
165,0,0.009232696,-0.10036995,-0.0044875746,1.0
165,1,-0.082880646,-0.0768839,0.022817247,1.0
165,2,-0.12022846,-0.48416114,0.00436789,1.0
165,3,-0.17040315,-0.9360111,-0.12019527,1.0
165,4,0.09800181,-0.08252101,0.027536951,1.0
165,5,0.22634989,-0.5302292,-0.052406352,1.0
165,6,0.18241751,-0.94012505,-0.138028,1.0
165,7,0.010125956,0.23080908,-0.04920648,1.0
165,8,0.013097694,0.56546724,-0.108909294,1.0
165,9,0.0009295065,0.60706425,-0.12789571,1.0
165,10,0.007028194,0.64387035,-0.13780734,1.0
165,11,0.1402083,0.43025696,-0.12528546,1.0
165,12,0.24778126,0.31964552,-0.043075033,1.0
165,13,0.31610662,0.31347305,-0.042739417,1.0
165,14,-0.12455498,0.49905652,-0.11677856,1.0
165,15,-0.1672572,0.2645527,0.003838575,1.0
165,16,-0.2334497,0.08305445,0.013505677,1.0
166,0,0.00935027,-0.1002745,-0.0044777454,1.0
166,1,-0.082570866,-0.07690722,0.022544209,1.0
166,2,-0.12054205,-0.4840168,0.0045348722,1.0
166,3,-0.17265075,-0.93576574,-0.1206207,1.0
166,4,0.09768684,-0.08233538,0.027604671,1.0
166,5,0.22832796,-0.5291041,-0.051819406,1.0
166,6,0.18465623,-0.93930054,-0.13796747,1.0
166,7,0.008267304,0.23030628,-0.049081713,1.0
166,8,0.01029153,0.5640245,-0.108820826,1.0
166,9,-0.0020643063,0.6049037,-0.12764247,1.0
166,10,0.0037874468,0.64217573,-0.13761038,1.0
166,11,0.13672668,0.43090266,-0.12501098,1.0
166,12,0.24733858,0.32197654,-0.042607497,1.0
166,13,0.3220767,0.31726092,-0.04326304,1.0
166,14,-0.1272794,0.4995348,-0.11563963,1.0
166,15,-0.16804245,0.26209396,0.0027497623,1.0
166,16,-0.23243672,0.07882603,0.013247531,1.0
167,0,0.009474782,-0.100122854,-0.0044811596,1.0
167,1,-0.08223969,-0.076820165,0.022254545,1.0
167,2,-0.120953344,-0.48379922,0.00461284,1.0
167,3,-0.17568643,-0.93650246,-0.12134776,1.0
167,4,0.097350694,-0.0820716,0.027612858,1.0
167,5,0.22942074,-0.5288005,-0.051070925,1.0
167,6,0.18694693,-0.9399849,-0.13844419,1.0
167,7,0.0065096435,0.22969037,-0.048847176,1.0
167,8,0.007813606,0.56198514,-0.108700514,1.0
167,9,-0.0047291536,0.6020387,-0.12731233,1.0
167,10,0.0010461174,0.63974124,-0.13734841,1.0
167,11,0.13384588,0.43118435,-0.12471083,1.0
167,12,0.2472359,0.32325307,-0.042263594,1.0
167,13,0.32868704,0.3174877,-0.042896807,1.0
167,14,-0.12963812,0.49977475,-0.11438067,1.0
167,15,-0.16911776,0.25976,0.0019400849,1.0
167,16,-0.23193994,0.074841626,0.013663903,1.0
168,0,0.009570103,-0.09999475,-0.0044765547,1.0
168,1,-0.08184582,-0.07655292,0.022026837,1.0
168,2,-0.12132489,-0.4832781,0.0045618555,1.0
168,3,-0.17877623,-0.93765104,-0.122547194,1.0
168,4,0.097025834,-0.08171365,0.027623966,1.0
168,5,0.22987407,-0.5288267,-0.050428163,1.0
168,6,0.18936864,-0.94135684,-0.13942268,1.0
168,7,0.004744713,0.2290722,-0.04851415,1.0
168,8,0.004962338,0.5595491,-0.10856056,1.0
168,9,-0.0077993143,0.5985567,-0.12689073,1.0
168,10,-0.002182832,0.63656366,-0.13700123,1.0
168,11,0.13104892,0.43143964,-0.12444495,1.0
168,12,0.24708404,0.3236729,-0.042061854,1.0
168,13,0.33365655,0.31391418,-0.041429047,1.0
168,14,-0.13202249,0.5000398,-0.11313933,1.0
168,15,-0.17056832,0.25850663,0.0011882994,1.0
168,16,-0.23165628,0.07314758,0.013739472,1.0
169,0,0.009642237,-0.09970692,-0.0045099608,1.0
169,1,-0.08149731,-0.07613045,0.021859486,1.0
169,2,-0.12172567,-0.4825126,0.004500308,1.0
169,3,-0.18163857,-0.93935,-0.12377527,1.0
169,4,0.09675976,-0.08130732,0.027632412,1.0
169,5,0.22975415,-0.52962315,-0.04959833,1.0
169,6,0.19200477,-0.9442383,-0.14093268,1.0
169,7,0.0032849805,0.22834633,-0.048132516,1.0
169,8,0.002666628,0.5575156,-0.108233884,1.0
169,9,-0.010274628,0.5958705,-0.12632082,1.0
169,10,-0.0046445616,0.63390124,-0.13650033,1.0
169,11,0.12909421,0.4314679,-0.124109715,1.0
169,12,0.24735902,0.32308656,-0.041879576,1.0
169,13,0.33783734,0.30556822,-0.038544416,1.0
169,14,-0.13375178,0.49977505,-0.11194123,1.0
169,15,-0.17194238,0.25764477,0.0006947946,1.0
169,16,-0.23173757,0.07230943,0.014092503,1.0
170,0,0.009673778,-0.09946326,-0.0045437957,1.0
170,1,-0.081328034,-0.075863495,0.021746717,1.0
170,2,-0.122328885,-0.4818935,0.004800301,1.0
170,3,-0.18492064,-0.9420061,-0.1250152,1.0
170,4,0.09653267,-0.081060275,0.027644213,1.0
170,5,0.22925395,-0.5308807,-0.04871843,1.0
170,6,0.19402713,-0.9478631,-0.14230108,1.0
170,7,0.0021853019,0.22790875,-0.0478563,1.0
170,8,0.0010046791,0.55692697,-0.10777831,1.0
170,9,-0.012157783,0.5949943,-0.12572078,1.0
170,10,-0.00652455,0.63305277,-0.13591528,1.0
170,11,0.12832929,0.4314977,-0.12375027,1.0
170,12,0.24808207,0.32200068,-0.041560642,1.0
170,13,0.33829224,0.29405272,-0.034981538,1.0
170,14,-0.13466331,0.49944967,-0.11091576,1.0
170,15,-0.17287949,0.257347,0.00059614517,1.0
170,16,-0.23189901,0.07259698,0.0146069415,1.0
171,0,0.009688763,-0.09935675,-0.004595025,1.0
171,1,-0.08132925,-0.07585032,0.021609973,1.0
171,2,-0.12304221,-0.48149484,0.005124706,1.0
171,3,-0.18805194,-0.9455505,-0.12601236,1.0
171,4,0.0964064,-0.08104969,0.027619453,1.0
171,5,0.22821337,-0.53294647,-0.04784482,1.0
171,6,0.19604948,-0.952754,-0.14338607,1.0
171,7,0.0013790755,0.22736368,-0.04776836,1.0
171,8,-6.505288e-05,0.55658454,-0.10743683,1.0
171,9,-0.013614395,0.5945493,-0.12527892,1.0
171,10,-0.0078150295,0.632573,-0.13543774,1.0
171,11,0.12864769,0.43126285,-0.123613805,1.0
171,12,0.24965307,0.31972235,-0.041434713,1.0
171,13,0.33294412,0.27356339,-0.030573368,1.0
171,14,-0.13456997,0.49847347,-0.11034429,1.0
171,15,-0.17380738,0.25762668,0.00045765797,1.0
171,16,-0.23172352,0.07392971,0.014987571,1.0
172,0,0.00968227,-0.09917326,-0.004670958,1.0
172,1,-0.08125239,-0.07573861,0.021445101,1.0
172,2,-0.12369302,-0.4808273,0.005461975,1.0
172,3,-0.19105512,-0.94954056,-0.12728612,1.0
172,4,0.09639247,-0.08099069,0.02751012,1.0
172,5,0.22747512,-0.5349072,-0.047346618,1.0
172,6,0.19798952,-0.9578092,-0.1446461,1.0
172,7,0.00069352007,0.22690625,-0.047678765,1.0
172,8,-0.0009526834,0.55659205,-0.10703142,1.0
172,9,-0.014932885,0.5943997,-0.12481165,1.0
172,10,-0.008966323,0.6322923,-0.13491951,1.0
172,11,0.12933686,0.43078208,-0.123503536,1.0
172,12,0.25082874,0.3164844,-0.040946074,1.0
172,13,0.32552248,0.25025052,-0.02622927,1.0
172,14,-0.13468245,0.4979001,-0.10982074,1.0
172,15,-0.17542514,0.25848562,0.00054511335,1.0
172,16,-0.23246208,0.07601758,0.015341495,1.0
173,0,0.009644617,-0.09885558,-0.004774243,1.0
173,1,-0.081201926,-0.07542905,0.021292144,1.0
173,2,-0.124457,-0.4798203,0.005547446,1.0
173,3,-0.1939388,-0.952647,-0.12844476,1.0
173,4,0.09649701,-0.08083194,0.02738225,1.0
173,5,0.22687444,-0.53654313,-0.047006313,1.0
173,6,0.1999493,-0.96186304,-0.14566454,1.0
173,7,0.00020063668,0.22663614,-0.04753736,1.0
173,8,-0.0014698412,0.5566977,-0.10661444,1.0
173,9,-0.015842814,0.59438044,-0.124345854,1.0
173,10,-0.009742383,0.63218695,-0.13440578,1.0
173,11,0.13010567,0.42995358,-0.12339849,1.0
173,12,0.25137147,0.31258512,-0.040447712,1.0
173,13,0.320077,0.22767751,-0.022108197,1.0
173,14,-0.13463612,0.4973968,-0.10937923,1.0
173,15,-0.17766991,0.25975275,0.0005669284,1.0
173,16,-0.23387967,0.07971325,0.015372451,1.0
174,0,0.009594506,-0.098767154,-0.004848513,1.0
174,1,-0.081141904,-0.07530375,0.021139184,1.0
174,2,-0.12526567,-0.47888213,0.005547979,1.0
174,3,-0.19664387,-0.9554118,-0.1296292,1.0
